fid,date,date.end,date.of.interview,date.final,country,region.final,district.final,ward.final,village.final,market.final,market.type,respondent.role,other.market.visited,number.markets.visited,trader,trade.pattern,gps.coordinates.of.the.market.final,unique.row.identifier.uuid.
1145626,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Kununua na Kuuza,1,3,1,Nanunua mbuzi/kondoo kwa wafugaji hapa mnadani na kuwauza kwa wanunuzi wengine hapahapa mnadani,-6.0890512 35.4913425 946.8953142583115 4.9,3973d842-dc0e-11ec-9416-9440c9ab47f0
1145627,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,4,1,"Huwa natembelea minadani, nanunua mbuzi/kondoo kisha nasafirisha kwenda maeneo mengine kuwauza",-6.0890427 35.4913724 916.9954558247631 5.0,46e573fe-dc0e-11ec-9416-9440c9ab47f0
1145628,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.0889718 35.4914197 930.7447854727845 4.8,44f0bde2-dc0e-11ec-9416-9440c9ab47f0
1145629,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Kununua,1,2,1,Nanunua mbzi/kondoo kwa wafuagji pia minadani na kusafirisha kwenda mnada wa Pugu,-6.0890041 35.4914288 926.8243996721657 5.0,40608c2d-dc0e-11ec-9416-9440c9ab47f0
1145630,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,3,1,Huwa nanunua mbuzi/kondoo kwa wafugaji mara tu wanapofika kwenye mnada husika kisha na mimi nawauza kwa wanunuzi wengine kwa faida,-6.089018 35.4913808 943.3094166582986 4.9,437b160c-dc0e-11ec-9416-9440c9ab47f0
1145631,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.0890483 35.4912348 917.0208794303306 4.6,38bba851-dc0e-11ec-9416-9440c9ab47f0
1145632,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,2,1,Huwa nanunua mbuzi/kondoo kutoka kwa wafugaji kwenye mnada husika kisha nawauza hapohapo mnadani kwa bei ya faida,-6.0890279 35.4913518 921.5547626045693 4.916,44697eea-dc0e-11ec-9416-9440c9ab47f0
1145635,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Kuuza,1,1,1,Huwa nanunua mbuzi/kondoo kwa wafugaji mara tu wanapofika mnadani kisha nawauza kwa bei ya faida kwa wanunuzi wengine hapa mnadani,-6.0890885 35.4913817 932.4462676474834 4.7,365083ac-dc0e-11ec-9416-9440c9ab47f0
1145636,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,2,1,1.Naanza kwa kuwanunua kwenye minada na nachinja  na kuuza hapohapo kwenye mnada na 2.miezi ya kawaida nachinja mbuzi na kuwauza kama kitoweo kwakuwa sina kazi nyingine zaidi ya hii.,-6.0891611 35.491424 891.1999999999999 4.921,40096a16-dc0e-11ec-9416-9440c9ab47f0
1145637,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Galagaja,1,3,0,NA,-6.0891563 35.491397 891.5 5.0,3959fe2c-dc0e-11ec-9416-9440c9ab47f0
1145638,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Galagaja,1,3,0,NA,-6.089025 35.4913884 935.0 3.242,4586a5cd-dc0e-11ec-9416-9440c9ab47f0
1145639,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,3,1,Nazunguka sehemu mbali mbali kwenye minada kuuza na  miezi ya kawaida najiandaa na uandaaji wa mashamba na kilimo kwa ujumla,-6.0890205 35.4912925 925.5999999999999 4.657,3fca78a4-dc0e-11ec-9416-9440c9ab47f0
1145640,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,5,1,1.Nauza mifugo kutoka nyumbani na kuileta mnadani na baada ya hapo nikipata hela  - 2. Miezi ya kawaida najishughulisha na ujasirimali wa kuuza duka.,-6.0890989 35.4913063 940.8 4.96,38659d13-dc0e-11ec-9416-9440c9ab47f0
1145641,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,4,1,1.Naanza kununua wanyama kutoka kwa wafugaji nyumbani na baadae na wauza  na kununua wengine kuwabadilisha - 2.miezi ya kawaida najishughulisha na kufuga tu -,-6.0890144 35.4913097 924.5999999999999 4.33,3bb3ccaa-dc0e-11ec-9416-9440c9ab47f0
1145642,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,4,0,NA,-6.0890143 35.4913255 923.1999999999999 4.516,4818342b-dc0e-11ec-9416-9440c9ab47f0
1145643,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,1,1,Sina utaratibu wowote nimetumwa kuuza mfugo wangu naenda tu mnadani,-6.0890641 35.4913165 923.0 5.0,3cb07fc7-dc0e-11ec-9416-9440c9ab47f0
1145644,2022-05-13,2022-05-13,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.0890433 35.4913233 922.4 4.2,44437fc8-dc0e-11ec-9416-9440c9ab47f0
1145645,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Nanunua na kuuza,1,4,0,NA,-6.0889706 35.491412 916.5999999999999 4.942,46b6ee4e-dc0e-11ec-9416-9440c9ab47f0
1145646,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,3,1,Nanunua mifugo mnadani nawauzia mnadani na miezi ya kawaida Nazunguka kwenye minada kununua na  kuuza kila minada,-6.0889753 35.4913532 916.4 4.983,37dc4810-dc0e-11ec-9416-9440c9ab47f0
1145647,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,4,1,Sina utaratibu wowote na  nashinda minadani tu muda wote,-6.0890378 35.4913954 916.6999999999999 4.8,3b635fe9-dc0e-11ec-9416-9440c9ab47f0
1145648,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,1,0,NA,-6.089048 35.4912623 913.0999999999999 4.1,43bdf631-dc0e-11ec-9416-9440c9ab47f0
1145649,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,3,1,Natoa mifugo nyumbani nawaleta kuuza  mnadani  siku za kawaida nachunga tu,-6.0890299 35.491398 913.0999999999999 3.5,39138ae3-dc0e-11ec-9416-9440c9ab47f0
1145650,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,1,0,NA,-6.0890311 35.4914317 916.4 4.913,4804494d-dc0e-11ec-9416-9440c9ab47f0
1145651,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.0890093 35.4913409 933.330078125 4.744,3be95aba-dc0e-11ec-9416-9440c9ab47f0
1145652,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Galagaja,1,2,1,Nakuja mnadani nachagua mifugo wazuri nawauzia wafanya biashara,-6.089023 35.4913692 930.77294921875 4.912,410bf646-dc0e-11ec-9416-9440c9ab47f0
1145653,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,1,0,NA,-6.0889442 35.4912282 939.713134765625 4.824,3cc6a7f3-dc0e-11ec-9416-9440c9ab47f0
1145654,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Galagaja,0,0,1,Nanunua mbuzi na kuuza mnadani,-6.0890461 35.4913011 927.84033203125 3.9,41735e7d-dc0e-11ec-9416-9440c9ab47f0
1145655,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,0,0,0,NA,-6.0890662 35.4912878 927.468994140625 4.094,3a9ff272-dc0e-11ec-9416-9440c9ab47f0
1145656,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,2,0,NA,-6.0890454 35.4915198 933.789794921875 4.094,3efa3c85-dc0e-11ec-9416-9440c9ab47f0
1145657,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,0,0,0,NA,-6.0890136 35.4913028 928.838623046875 4.055,3e7b6f85-dc0e-11ec-9416-9440c9ab47f0
1145658,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,0,0,0,NA,-6.0890556 35.491278 931.9716796875 4.912,4308548f-dc0e-11ec-9416-9440c9ab47f0
1145659,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Galagaja,1,3,1,Nakuja kwenye mnadana nalangua mbuzi na kondoo nawauza hapa hapa mnadani kwa wafanya biashara wakubwa,-6.0890889 35.4912656 928.943359375 4.094,47dcd344-dc0e-11ec-9416-9440c9ab47f0
1145660,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.089046 35.4913082 927.235595703125 4.801,3c1c55d5-dc0e-11ec-9416-9440c9ab47f0
1145661,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,1,2,0,NA,-6.0890534 35.4913127 922.65869140625 3.9,42d82326-dc0e-11ec-9416-9440c9ab47f0
1145662,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,1,1,0,NA,-6.0890633 35.4913347 924.08837890625 3.9,41bab0e0-dc0e-11ec-9416-9440c9ab47f0
1145663,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mfanyabiashara,1,5,1,Nanunua mbuzi na kondoo kutoka kwa wafugaji naenda kuuza minadani,-6.0890503 35.491432 922.3232421875 4.63,366832d4-dc0e-11ec-9416-9440c9ab47f0
1145664,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Muuzaji,0,0,0,NA,-6.0890393 35.4912589 932.555419921875 4.801,40b31143-dc0e-11ec-9416-9440c9ab47f0
1145665,2022-05-13,2022-05-14,2022-05-13,2022-05-13,6,dodoma,bahi,kigwe,kigwe,kigwe,1,Mnunuzi,0,0,0,NA,-6.089071 35.4912848 927.1943359375 3.9,3d0fe257-dc0e-11ec-9416-9440c9ab47f0
1146621,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mnunuzi,0,0,1,Mnadani.. kuchinja,-3.4348438 33.9411701 1193.6 5.0,42919ed7-dc0e-11ec-9416-9440c9ab47f0
1146622,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,0,0,0,NA,-3.4360437 33.9408382 1186.5 4.04,361ae290-dc0e-11ec-9416-9440c9ab47f0
1146623,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,1,4,1,Sijaona,-3.4362675 33.9406519 1183.1 4.4,45262d5f-dc0e-11ec-9416-9440c9ab47f0
1146624,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Galagaja,1,1,1,Mnadani,-3.4362616 33.9405975 1190.6 4.864,36c4dc9b-dc0e-11ec-9416-9440c9ab47f0
1146625,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,0,0,1,Nyumbani,-3.4362785 33.940677 1184.4 4.02,3f3e3ab9-dc0e-11ec-9416-9440c9ab47f0
1146626,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mnunuzi,0,0,1,Sijui,-3.4361363 33.9404546 1200.4 4.94,409d8171-dc0e-11ec-9416-9440c9ab47f0
1146627,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,0,0,1,Nyumbani,-3.4361563 33.9403937 1179.2 4.8,3f85286c-dc0e-11ec-9416-9440c9ab47f0
1146628,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Galagaja,0,0,1,Mnadani,-3.4359981 33.9406967 1188.5 4.36,3a5c47cd-dc0e-11ec-9416-9440c9ab47f0
1146629,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,1,2,1,Nyumbani,-3.4358499 33.9407362 1196.0 4.28,465ba25c-dc0e-11ec-9416-9440c9ab47f0
1146630,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,1,2,1,Kuuza,-3.4357597 33.9407122 1185.5 4.28,3f770a3a-dc0e-11ec-9416-9440c9ab47f0
1146631,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,1,2,1,Nyumbani kuuza,-3.4356845 33.9407275 1197.9 3.98,3b59a86b-dc0e-11ec-9416-9440c9ab47f0
1146632,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuzaji,1,3,1,Nyumbani,-3.4355445 33.940513 1184.4 4.666,3ee8bb66-dc0e-11ec-9416-9440c9ab47f0
1146633,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kuuza,1,2,1,Kuuza,-3.4356323 33.9404549 1173.9 4.24,3c9b4d87-dc0e-11ec-9416-9440c9ab47f0
1146634,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabiashara,1,1,1,"Kunua na kuuza, au kuchinja",-3.4348183 33.9412104 1183.0565185546875 3.216,45bfb83b-dc0e-11ec-9416-9440c9ab47f0
1146635,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabiashara,1,2,1,Kununua na kuuza,-3.4348126 33.9411684 1171.4019775390625 4.288,44a05142-dc0e-11ec-9416-9440c9ab47f0
1146636,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mnunuzi,1,2,1,Kununua na kuuza,-3.4359364 33.9408109 1177.112060546875 4.995,36a731e3-dc0e-11ec-9416-9440c9ab47f0
1146637,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Dalali,0,0,1,Kununua na kuuza,-3.4358906 33.9407904 1183.387939453125 4.288,457c5845-dc0e-11ec-9416-9440c9ab47f0
1146638,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Muuza,1,1,1,Kununua na kuuza,-3.4362067 33.9404821 1180.0279541015625 4.995,3def6c02-dc0e-11ec-9416-9440c9ab47f0
1146639,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kuuza,0,0,1,Kununua vijijini na kuuza,-3.4359916 33.9402586 1169.3519287109375 4.912,38b2f6e4-dc0e-11ec-9416-9440c9ab47f0
1146640,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Biashara ya mifugo,1,3,1,Kununua na kuuza,-3.4361219 33.9405601 1174.3870849609375 4.873,43381116-dc0e-11ec-9416-9440c9ab47f0
1146641,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kuuza,0,0,0,NA,-3.4360901 33.9406267 1174.043701171875 3.9,3de56ad3-dc0e-11ec-9416-9440c9ab47f0
1146644,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kununua,1,1,1,Kunenepesha na kuuza,-3.4355237 33.9405045 1180.333251953125 4.824,3d72cc2e-dc0e-11ec-9416-9440c9ab47f0
1146645,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kununua,1,2,1,Kununua kunenepesha kuuza,-3.4354947 33.9405472 1172.751220703125 4.824,40c2ea47-dc0e-11ec-9416-9440c9ab47f0
1146646,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Kununua mbuzi,1,2,1,Kinunua na kuuza,-3.4355544 33.9404809 1166.7373046875 4.561,3c358144-dc0e-11ec-9416-9440c9ab47f0
1146647,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Uchinjaji,1,2,1,"Kununua, kuchinja na kuuza nyama",-3.4348398 33.9411347 1182.4678955078125 3.944,3cddbb7b-dc0e-11ec-9416-9440c9ab47f0
1146648,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mnunuzi,1,1,1,"Kuja sokoni, kununua na kuchinja na kuuza nyama",-3.4348077 33.9411258 1183.31982421875 4.672,408ddfef-dc0e-11ec-9416-9440c9ab47f0
1146649,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabishara,1,3,1,Kununua na kusafirisha mbuzi kiwandani,-3.4360006 33.9407703 1172.3057861328125 4.983,38e27b95-dc0e-11ec-9416-9440c9ab47f0
1146650,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima na mfugaji,1,2,0,NA,-3.4360513 33.9408136 1170.7344970703125 4.509,3fd77f6e-dc0e-11ec-9416-9440c9ab47f0
1146651,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4360177 33.9409536 1168.8782958984375 4.076,37e5b4c0-dc0e-11ec-9416-9440c9ab47f0
1146652,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfugaji,0,0,0,NA,-3.4359675 33.9408814 1166.0850830078125 4.637,386b51a1-dc0e-11ec-9416-9440c9ab47f0
1146653,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabishara,1,1,1,Kuja kununua baadaye kusafirisha kwenda kahama,-3.4360318 33.9408001 1169.2962646484375 4.416,36dc5329-dc0e-11ec-9416-9440c9ab47f0
1146654,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,1,2,1,Nanunua kijijini na kupeleka minadani,-3.436023 33.9407473 1174.1947021484375 4.66,3e21765f-dc0e-11ec-9416-9440c9ab47f0
1146655,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4360371 33.940795 1161.18798828125 4.96,41a129ad-dc0e-11ec-9416-9440c9ab47f0
1146656,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabishara,1,2,1,Nanunua mnadani na kupeleka minadani,-3.4359958 33.940786 1161.7633056640625 4.467,44e19dca-dc0e-11ec-9416-9440c9ab47f0
1146657,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,2,Mkulima,0,0,0,NA,-3.4359773 33.9408 1160.87646484375 4.8,40a6b8ab-dc0e-11ec-9416-9440c9ab47f0
1146658,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4359527 33.9406446 1156.9920654296875 4.731,3d8e34ee-dc0e-11ec-9416-9440c9ab47f0
1146659,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4360309 33.9407196 1169.931884765625 3.952,3a9c631b-dc0e-11ec-9416-9440c9ab47f0
1146660,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima na mfugaji,0,0,0,NA,-3.4359364 33.9408002 1167.03515625 4.276,48223ab0-dc0e-11ec-9416-9440c9ab47f0
1146661,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,1,2,0,NA,-3.4359415 33.9408068 1167.2984619140625 3.9,41833f98-dc0e-11ec-9416-9440c9ab47f0
1146662,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4360067 33.9407654 1175.13037109375 4.536,40974f38-dc0e-11ec-9416-9440c9ab47f0
1146663,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,0,0,0,NA,-3.4355117 33.940491 1155.92138671875 4.349,3b693a3a-dc0e-11ec-9416-9440c9ab47f0
1146664,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabishara,1,2,1,Nanunua mbuzi nakaa nao siku saba baadaye nawapeleka minadani au wateja wanakuja nyumbani,-3.4355269 33.9405116 1168.086181640625 4.98,40dd5a3b-dc0e-11ec-9416-9440c9ab47f0
1146665,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima,1,3,1,Nanunua wanyama na kuwauza mnadani na wakibaki nawapeleka kesho yake kwenye mnada wa itinje,-3.4355491 33.9405257 1165.9676513671875 4.428,3780fb2b-dc0e-11ec-9416-9440c9ab47f0
1146666,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mfanyabishara,1,2,1,Nikinunua nachunga kwa wiki moja baadaye ndiyo naenda kuuza mnada mwingine,-3.4354991 33.940524 1170.075927734375 4.533,3ca91352-dc0e-11ec-9416-9440c9ab47f0
1146667,2022-05-16,2022-05-16,2022-05-16,2022-05-16,6,simiyu,maswa,lalago,lalago,lalago,1,Mkulima na mfugaji,0,0,0,NA,-3.4355198 33.940523 1181.5577392578125 4.711,3880fa2a-dc0e-11ec-9416-9440c9ab47f0
1147072,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,1,1,Nawatoa kwenye  kijiji chetu na nawaleta  kwa mnada  na miezi ya kawaida  nakuwa nachunga na kulima,-6.3375747 35.5495829 1028.0349815160503 4.987,38939427-dc0e-11ec-9416-9440c9ab47f0
1147073,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,3,1,"Naanza kuwanunua kijijini kwa wafugaji kwakuwa bado  wadogo  na baadae  naizalisha  nakuja kuwauza minadani,  Miezi ya kawaida nachunga ndio kazi yangu",-6.3375687 35.5496019 1030.5654635974224 4.63,3a4b04a8-dc0e-11ec-9416-9440c9ab47f0
1147074,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Mnunuzi,1,4,1,Nanunua  mnadani nauza mnadani na miezi  ya  kawaida nakuwa na zunguka minada mingine,-6.3375962 35.5495513 1029.490183892432 4.094,39a72146-dc0e-11ec-9416-9440c9ab47f0
1147075,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,2,1,"Nawanunua kea wafugaji nawaleta  mnadani,  miezi ya kawaida nalima",-6.3375805 35.5495296 1026.1456482019457 4.094,3640e310-dc0e-11ec-9416-9440c9ab47f0
1147076,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,3,1,"Nanunua kijijini  tu nawafuga ndiyo  nawauza mnadani , miezi ya kawaida nachunga",-6.3375725 35.5495481 1031.912972941442 3.9,43af2429-dc0e-11ec-9416-9440c9ab47f0
1147077,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,3,1,"Nimenunua kijijini kwa rafiki yangu nimekuja kuuza , miezi ya kawaida  ninakuwepo tu nyumbani",-6.337574 35.5495471 1030.7602303819751 3.9,443bc1ee-dc0e-11ec-9416-9440c9ab47f0
1147078,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,4,1,Mimi nanunulia mnadani  naenda kufuga  na wakikua  nakuja kuwauza mnadani tena.,-6.3375762 35.5495454 1030.8804165953577 3.9,46bdfd20-dc0e-11ec-9416-9440c9ab47f0
1147079,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,3,1,Nanunua minadani nauza mfugo mnadani   na miezi ya kawaida Kulima nyanya,-6.33754 35.5495222 1028.8476163925018 4.824,45ec0d2d-dc0e-11ec-9416-9440c9ab47f0
1147080,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Muuzaji,1,3,1,Nanunua kwa mnada nauza pia kwa mnada na siku za kawaida nalima tu uwele,-6.3375436 35.549496 1022.5332985432833 4.873,363b1a5d-dc0e-11ec-9416-9440c9ab47f0
1147081,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Galagaja,1,3,1,Mimi galagaja kwa kila baadhi ya minada nipo najishughulisha na ugalagaja  tu,-6.3375938 35.549456 1022.8725801866668 4.912,3b5f817c-dc0e-11ec-9416-9440c9ab47f0
1147082,2022-05-14,2022-05-17,2022-05-16,2022-05-16,6,dodoma,bahi,ibugule,nkhome,nkhome,1,Galagaja,1,2,1,"Nawanunua  mbuzi mnadani hapa hapa na nawauza hapahapa  ,miezi  ya kawaida nakuwa na familia yangu  nyumbani.",-6.3375958 35.5496095 1039.9110509036454 4.63,385abeda-dc0e-11ec-9416-9440c9ab47f0
