"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","1. What are the activities that you are doing in this market today? (see mrktc_lkpmrkt_actvty)","Unique Row Identifier (UUID)"
"999431","1","1","1","fd2ab185-beed-11eb-8cbd-5cb901ddeae0"
"999431","1","1","3","fd2acf4d-beed-11eb-8cbd-5cb901ddeae0"
"999431","1","1","4","fd2ac0eb-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","1","f84d8f76-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","2","f84d9f84-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","4","f84d7d64-beed-11eb-8cbd-5cb901ddeae0"
"999433","1","1","1","fd33badd-beed-11eb-8cbd-5cb901ddeae0"
"999433","1","1","2","fd33a618-beed-11eb-8cbd-5cb901ddeae0"
"999433","1","1","4","fd33d607-beed-11eb-8cbd-5cb901ddeae0"
"999434","1","1","2","f9b3aa5f-beed-11eb-8cbd-5cb901ddeae0"
"999434","1","1","4","f9b39640-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","2","f9fec1a0-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","4","f9fedc0b-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","1","fee5b535-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","2","fee5ca78-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","4","fee5de84-beed-11eb-8cbd-5cb901ddeae0"
"999437","1","1","4","f89ff962-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","1","f94ea9a8-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","3","f94eba32-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","4","f94ecb38-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","1","f85bb46f-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","2","f85bc80c-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","4","f85be001-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","1","f8b27337-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","2","f8b2810a-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","4","f8b293cc-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","1","fda87284-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","4","fda886ca-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","1","fa76f745-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","2","fa7708f5-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","4","fa771972-beed-11eb-8cbd-5cb901ddeae0"
"999941","1","1","1","fd5e71b1-beed-11eb-8cbd-5cb901ddeae0"
"999942","1","1","1","f8c5bacf-beed-11eb-8cbd-5cb901ddeae0"
"999943","1","1","2","fc29c603-beed-11eb-8cbd-5cb901ddeae0"
"999944","1","1","1","f9b79857-beed-11eb-8cbd-5cb901ddeae0"
"999945","1","1","4","fa548f54-beed-11eb-8cbd-5cb901ddeae0"
"999946","1","1","1","fe2629d2-beed-11eb-8cbd-5cb901ddeae0"
"999947","1","1","2","f862a723-beed-11eb-8cbd-5cb901ddeae0"
"999948","1","1","1","fe34e265-beed-11eb-8cbd-5cb901ddeae0"
"999949","1","1","1","f891c401-beed-11eb-8cbd-5cb901ddeae0"
"1000027","1","1","1","feb1ac66-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","1","fbece755-beed-11eb-8cbd-5cb901ddeae0"
"1000114","1","1","3","f8a3e8b3-beed-11eb-8cbd-5cb901ddeae0"
"1000115","1","1","4","fc33bb06-beed-11eb-8cbd-5cb901ddeae0"
"1000116","1","1","2","fde27fb0-beed-11eb-8cbd-5cb901ddeae0"
"1000118","1","1","-66","fedd7878-beed-11eb-8cbd-5cb901ddeae0"
"1000119","1","1","4","fc6e43a3-beed-11eb-8cbd-5cb901ddeae0"
"1000120","1","1","1","faf8c420-beed-11eb-8cbd-5cb901ddeae0"
"1000121","1","1","4","f92a6654-beed-11eb-8cbd-5cb901ddeae0"
"1000122","1","1","2","fb1f4140-beed-11eb-8cbd-5cb901ddeae0"
"1000123","1","1","2","fa3de8d3-beed-11eb-8cbd-5cb901ddeae0"
"1000423","1","1","1","fc50bc5c-beed-11eb-8cbd-5cb901ddeae0"
"1000424","1","1","2","fc6b2011-beed-11eb-8cbd-5cb901ddeae0"
"1000425","1","1","2","f88af584-beed-11eb-8cbd-5cb901ddeae0"
"1000426","1","1","2","fe7e9ac6-beed-11eb-8cbd-5cb901ddeae0"
"1000427","1","1","3","f8b6e8dd-beed-11eb-8cbd-5cb901ddeae0"
"1000428","1","1","2","fba5b07d-beed-11eb-8cbd-5cb901ddeae0"
"1000429","1","1","1","f88e8fab-beed-11eb-8cbd-5cb901ddeae0"
"1000430","1","1","1","fa08078f-beed-11eb-8cbd-5cb901ddeae0"
"1000431","1","1","2","fefd5892-beed-11eb-8cbd-5cb901ddeae0"
"1000432","1","1","1","fcfcf8e1-beed-11eb-8cbd-5cb901ddeae0"
"1000433","1","1","3","fe9648d4-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","3","f8802a6e-beed-11eb-8cbd-5cb901ddeae0"
"1000435","1","1","2","fac69da9-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","1","febc1aca-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","4","febc075a-beed-11eb-8cbd-5cb901ddeae0"
"1000437","1","1","1","ff0b118d-beed-11eb-8cbd-5cb901ddeae0"
"1000438","1","1","2","fa606884-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","1","fe403651-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","3","fe404cbc-beed-11eb-8cbd-5cb901ddeae0"
"1000512","1","1","3","f8f0d473-beed-11eb-8cbd-5cb901ddeae0"
"1000513","1","1","1","f7f13dca-beed-11eb-8cbd-5cb901ddeae0"
"1000514","1","1","2","f9680314-beed-11eb-8cbd-5cb901ddeae0"
"1000515","1","1","2","f8249bae-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","3","f9c79812-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","1","fc6383cf-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","2","fc63981f-beed-11eb-8cbd-5cb901ddeae0"
"1000518","1","1","2","fc1b6b45-beed-11eb-8cbd-5cb901ddeae0"
"1000519","1","1","2","fb639116-beed-11eb-8cbd-5cb901ddeae0"
"1000520","1","1","2","f97a5c4b-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","3","fecdcc2f-beed-11eb-8cbd-5cb901ddeae0"
"1000523","1","1","2","fb7e45f0-beed-11eb-8cbd-5cb901ddeae0"
"1000524","1","1","2","f9de7da4-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","3","fad3baf3-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","1","f8d70388-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","3","fab84185-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","3","fa63a7cf-beed-11eb-8cbd-5cb901ddeae0"
"1000529","1","1","3","fa39f8b2-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","2","f943397e-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","3","f9434a0e-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","2","fd2edea2-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","3","fd2ef602-beed-11eb-8cbd-5cb901ddeae0"
"1000532","1","1","1","fde64559-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","3","f9e92a83-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","3","fe6bdab8-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","3","fc77272e-beed-11eb-8cbd-5cb901ddeae0"
"1000536","1","1","2","fae59fa4-beed-11eb-8cbd-5cb901ddeae0"
"1000537","1","1","1","fbb88aab-beed-11eb-8cbd-5cb901ddeae0"
"1000538","1","1","2","fdfbc24d-beed-11eb-8cbd-5cb901ddeae0"
"1000539","1","1","1","fc0c92be-beed-11eb-8cbd-5cb901ddeae0"
"1000540","1","1","4","fbf0cb4a-beed-11eb-8cbd-5cb901ddeae0"
"1000541","1","1","1","fb278b70-beed-11eb-8cbd-5cb901ddeae0"
"1000542","1","1","3","fd27a55b-beed-11eb-8cbd-5cb901ddeae0"
"1000543","1","1","1","f8d45c02-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","3","fccc7e62-beed-11eb-8cbd-5cb901ddeae0"
"1000545","1","1","1","fe1c8eda-beed-11eb-8cbd-5cb901ddeae0"
"1000546","1","1","1","fa948282-beed-11eb-8cbd-5cb901ddeae0"
"1000547","1","1","1","f94b619c-beed-11eb-8cbd-5cb901ddeae0"
"1000548","1","1","1","fb76dedd-beed-11eb-8cbd-5cb901ddeae0"
"1000550","1","1","1","fd686eb2-beed-11eb-8cbd-5cb901ddeae0"
"1000636","1","1","1","fe60ea3d-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","2","fe550d4c-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","3","fe552096-beed-11eb-8cbd-5cb901ddeae0"
"1000638","1","1","2","fa5c5335-beed-11eb-8cbd-5cb901ddeae0"
"1000638","1","1","3","fa5c6616-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","3","fe0d57b9-beed-11eb-8cbd-5cb901ddeae0"
"1000640","1","1","1","fce19b38-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","2","fa217238-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","3","fa215d33-beed-11eb-8cbd-5cb901ddeae0"
"1000642","1","1","1","f93f4481-beed-11eb-8cbd-5cb901ddeae0"
"1000643","1","1","1","feb55908-beed-11eb-8cbd-5cb901ddeae0"
"1000644","1","1","1","fca79fbc-beed-11eb-8cbd-5cb901ddeae0"
"1000647","1","1","2","fe933d11-beed-11eb-8cbd-5cb901ddeae0"
"1000648","1","1","2","fc54cb8a-beed-11eb-8cbd-5cb901ddeae0"
"1000649","1","1","3","fd0c7bbf-beed-11eb-8cbd-5cb901ddeae0"
"1000649","1","1","4","fd0c6692-beed-11eb-8cbd-5cb901ddeae0"
"1000650","1","1","1","fdad18f7-beed-11eb-8cbd-5cb901ddeae0"
"1000651","1","1","2","f9f83bce-beed-11eb-8cbd-5cb901ddeae0"
"1000651","1","1","4","f9f84d57-beed-11eb-8cbd-5cb901ddeae0"
"1000652","1","1","2","fdd2e96e-beed-11eb-8cbd-5cb901ddeae0"
"1000652","1","1","3","fdd2d86d-beed-11eb-8cbd-5cb901ddeae0"
"1000668","1","1","4","fc042080-beed-11eb-8cbd-5cb901ddeae0"
"1000790","1","1","1","f8280681-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","1","f9a672c4-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","2","f9a695d0-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","3","f9a685c0-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","4","f9a6acc1-beed-11eb-8cbd-5cb901ddeae0"
"1000792","1","1","1","fd3c61c2-beed-11eb-8cbd-5cb901ddeae0"
"1000793","1","1","2","fe48b438-beed-11eb-8cbd-5cb901ddeae0"
"1000794","1","1","1","fa6f3e7c-beed-11eb-8cbd-5cb901ddeae0"
"1000794","1","1","2","fa6f1c2e-beed-11eb-8cbd-5cb901ddeae0"
"1000794","1","1","3","fa6f2d52-beed-11eb-8cbd-5cb901ddeae0"
"1000795","1","1","1","f8f4c079-beed-11eb-8cbd-5cb901ddeae0"
"1000796","1","1","1","fa4cf62f-beed-11eb-8cbd-5cb901ddeae0"
"1000796","1","1","2","fa4d0977-beed-11eb-8cbd-5cb901ddeae0"
"1000797","1","1","1","fbdd60c8-beed-11eb-8cbd-5cb901ddeae0"
"1000797","1","1","3","fbdd7997-beed-11eb-8cbd-5cb901ddeae0"
"1000798","1","1","1","fbe53ae4-beed-11eb-8cbd-5cb901ddeae0"
"1000798","1","1","3","fbe52906-beed-11eb-8cbd-5cb901ddeae0"
"1000798","1","1","4","fbe51386-beed-11eb-8cbd-5cb901ddeae0"
"1000799","1","1","1","fc007257-beed-11eb-8cbd-5cb901ddeae0"
"1000800","1","1","2","fc148d50-beed-11eb-8cbd-5cb901ddeae0"
"1000800","1","1","3","fc14763c-beed-11eb-8cbd-5cb901ddeae0"
"1000801","1","1","2","fcec14f8-beed-11eb-8cbd-5cb901ddeae0"
"1000802","1","1","1","fcd4d636-beed-11eb-8cbd-5cb901ddeae0"
"1000802","1","1","2","fcd4b590-beed-11eb-8cbd-5cb901ddeae0"
"1000802","1","1","3","fcd4c71a-beed-11eb-8cbd-5cb901ddeae0"
"1000803","1","1","1","fe50bfd4-beed-11eb-8cbd-5cb901ddeae0"
"1000803","1","1","2","fe50d1c7-beed-11eb-8cbd-5cb901ddeae0"
"1000803","1","1","3","fe50dff4-beed-11eb-8cbd-5cb901ddeae0"
"1000804","1","1","1","fe386d5a-beed-11eb-8cbd-5cb901ddeae0"
"1000804","1","1","2","fe3848ec-beed-11eb-8cbd-5cb901ddeae0"
"1000804","1","1","3","fe385caa-beed-11eb-8cbd-5cb901ddeae0"
"1000804","1","1","4","fe387d75-beed-11eb-8cbd-5cb901ddeae0"
"1000805","1","1","2","faad6947-beed-11eb-8cbd-5cb901ddeae0"
"1000806","1","1","2","fb00473e-beed-11eb-8cbd-5cb901ddeae0"
"1000806","1","1","3","fb00580f-beed-11eb-8cbd-5cb901ddeae0"
"1000807","1","1","2","fc849da1-beed-11eb-8cbd-5cb901ddeae0"
"1000807","1","1","3","fc84b0a8-beed-11eb-8cbd-5cb901ddeae0"
"1000808","1","1","1","fef9934a-beed-11eb-8cbd-5cb901ddeae0"
"1000809","1","1","2","fa67e5f6-beed-11eb-8cbd-5cb901ddeae0"
"1000810","1","1","1","fa5116b1-beed-11eb-8cbd-5cb901ddeae0"
"1000810","1","1","3","fa5106b5-beed-11eb-8cbd-5cb901ddeae0"
"1000811","1","1","1","feaa3381-beed-11eb-8cbd-5cb901ddeae0"
"1000811","1","1","3","feaa59e8-beed-11eb-8cbd-5cb901ddeae0"
"1000811","1","1","4","feaa44e9-beed-11eb-8cbd-5cb901ddeae0"
"1000812","1","1","2","fdde7706-beed-11eb-8cbd-5cb901ddeae0"
"1000812","1","1","3","fdde5fad-beed-11eb-8cbd-5cb901ddeae0"
"1003604","1","1","1","f810c581-beed-11eb-8cbd-5cb901ddeae0"
"1003605","1","1","1","fc910519-beed-11eb-8cbd-5cb901ddeae0"
"1003606","1","1","1","f82b1854-beed-11eb-8cbd-5cb901ddeae0"
"1003607","1","1","1","f9099871-beed-11eb-8cbd-5cb901ddeae0"
"1003608","1","1","1","fb438329-beed-11eb-8cbd-5cb901ddeae0"
"1003609","1","1","1","f7ee211b-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","4","f922ef9c-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","4","fa1dfd7e-beed-11eb-8cbd-5cb901ddeae0"
"1003612","1","1","4","fc2d0d01-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","4","fbfc844f-beed-11eb-8cbd-5cb901ddeae0"
"1003614","1","1","4","fb0395e2-beed-11eb-8cbd-5cb901ddeae0"
"1003615","1","1","4","fb963f3e-beed-11eb-8cbd-5cb901ddeae0"
"1003616","1","1","4","fde97e58-beed-11eb-8cbd-5cb901ddeae0"
"1003617","1","1","1","fe85ae96-beed-11eb-8cbd-5cb901ddeae0"
"1003618","1","1","4","f96e9a78-beed-11eb-8cbd-5cb901ddeae0"
"1003619","1","1","4","f99e4cf3-beed-11eb-8cbd-5cb901ddeae0"
"1003620","1","1","1","fe7b999b-beed-11eb-8cbd-5cb901ddeae0"
"1003621","1","1","4","f9dabbfb-beed-11eb-8cbd-5cb901ddeae0"
"1003622","1","1","1","fded98a1-beed-11eb-8cbd-5cb901ddeae0"
"1003623","1","1","1","fb85c177-beed-11eb-8cbd-5cb901ddeae0"
"1007769","1","1","3","f9e57fb3-beed-11eb-8cbd-5cb901ddeae0"
"1007769","1","1","4","f9e5708f-beed-11eb-8cbd-5cb901ddeae0"
"1007770","1","1","3","fa7f7e0b-beed-11eb-8cbd-5cb901ddeae0"
"1007770","1","1","4","fa7f6d1f-beed-11eb-8cbd-5cb901ddeae0"
"1007771","1","1","3","fc8d0b14-beed-11eb-8cbd-5cb901ddeae0"
"1007773","1","1","1","f8ba7d1d-beed-11eb-8cbd-5cb901ddeae0"
"1007774","1","1","1","fe029e61-beed-11eb-8cbd-5cb901ddeae0"
"1007775","1","1","1","f993c3ef-beed-11eb-8cbd-5cb901ddeae0"
"1007776","1","1","4","fda0afb9-beed-11eb-8cbd-5cb901ddeae0"
"1007777","1","1","4","f9373715-beed-11eb-8cbd-5cb901ddeae0"
"1007779","1","1","1","fe0ab597-beed-11eb-8cbd-5cb901ddeae0"
"1007780","1","1","1","fc81da98-beed-11eb-8cbd-5cb901ddeae0"
"1007781","1","1","1","fd1355f1-beed-11eb-8cbd-5cb901ddeae0"
"1007782","1","1","4","fc58699c-beed-11eb-8cbd-5cb901ddeae0"
"1007787","1","1","1","fef2d5f7-beed-11eb-8cbd-5cb901ddeae0"
"1007788","1","1","1","f8a7ccb1-beed-11eb-8cbd-5cb901ddeae0"
"1007789","1","1","3","fe645817-beed-11eb-8cbd-5cb901ddeae0"
"1007834","1","1","1","f8aef6f8-beed-11eb-8cbd-5cb901ddeae0"
"1007835","1","1","4","fe904f08-beed-11eb-8cbd-5cb901ddeae0"
"1007836","1","1","3","f90556c9-beed-11eb-8cbd-5cb901ddeae0"
"1007839","1","1","1","fb938217-beed-11eb-8cbd-5cb901ddeae0"
"1007840","1","1","4","feb8553c-beed-11eb-8cbd-5cb901ddeae0"
"1007841","1","1","3","fe06430e-beed-11eb-8cbd-5cb901ddeae0"
"1007842","1","1","1","f7e0a723-beed-11eb-8cbd-5cb901ddeae0"
"1007864","1","1","1","fca0b672-beed-11eb-8cbd-5cb901ddeae0"
"1007865","1","1","4","fbc335d5-beed-11eb-8cbd-5cb901ddeae0"
"1007867","1","1","3","fc49c66e-beed-11eb-8cbd-5cb901ddeae0"
"1007868","1","1","1","f9113611-beed-11eb-8cbd-5cb901ddeae0"
"1007870","1","1","2","fae9ecc3-beed-11eb-8cbd-5cb901ddeae0"
"1007871","1","1","1","fad7fc78-beed-11eb-8cbd-5cb901ddeae0"
"1007873","1","1","3","fab47e22-beed-11eb-8cbd-5cb901ddeae0"
"1007877","1","1","1","fdc8878e-beed-11eb-8cbd-5cb901ddeae0"
"1007879","1","1","4","fcd0abab-beed-11eb-8cbd-5cb901ddeae0"
"1007880","1","1","3","f92e7950-beed-11eb-8cbd-5cb901ddeae0"
"1007882","1","1","4","fe77a011-beed-11eb-8cbd-5cb901ddeae0"
"1007883","1","1","1","fecb4253-beed-11eb-8cbd-5cb901ddeae0"
"1007887","1","1","1","f8603723-beed-11eb-8cbd-5cb901ddeae0"
"1007889","1","1","3","f819f697-beed-11eb-8cbd-5cb901ddeae0"
"1007890","1","1","4","f99701f1-beed-11eb-8cbd-5cb901ddeae0"
"1007892","1","1","3","fdd6e54f-beed-11eb-8cbd-5cb901ddeae0"
"1007894","1","1","3","fb0b6565-beed-11eb-8cbd-5cb901ddeae0"
"1007895","1","1","1","fb186830-beed-11eb-8cbd-5cb901ddeae0"
"1007896","1","1","1","f7e7fdec-beed-11eb-8cbd-5cb901ddeae0"
"1007966","1","1","3","f849c6e8-beed-11eb-8cbd-5cb901ddeae0"
"1007967","1","1","1","faf0f74a-beed-11eb-8cbd-5cb901ddeae0"
"1007968","1","1","1","fe59ad2e-beed-11eb-8cbd-5cb901ddeae0"
"1007969","1","1","1","f8fb7e34-beed-11eb-8cbd-5cb901ddeae0"
"1007970","1","1","3","fe293691-beed-11eb-8cbd-5cb901ddeae0"
"1007970","1","1","4","fe2946bb-beed-11eb-8cbd-5cb901ddeae0"
"1007971","1","1","3","faa0008a-beed-11eb-8cbd-5cb901ddeae0"
"1007971","1","1","4","fa9feb4e-beed-11eb-8cbd-5cb901ddeae0"
"1007972","1","1","3","fc100667-beed-11eb-8cbd-5cb901ddeae0"
"1007973","1","1","1","fb2ddd31-beed-11eb-8cbd-5cb901ddeae0"
"1007974","1","1","1","f879105d-beed-11eb-8cbd-5cb901ddeae0"
"1007975","1","1","4","fce87089-beed-11eb-8cbd-5cb901ddeae0"
"1007976","1","1","4","fa2b5ef2-beed-11eb-8cbd-5cb901ddeae0"
"1007977","1","1","1","fcdb5387-beed-11eb-8cbd-5cb901ddeae0"
"1007978","1","1","1","fb0f8117-beed-11eb-8cbd-5cb901ddeae0"
"1007979","1","1","4","fb1b88a1-beed-11eb-8cbd-5cb901ddeae0"
"1007980","1","1","1","fb8983f5-beed-11eb-8cbd-5cb901ddeae0"
"1007987","1","1","4","f854e2b2-beed-11eb-8cbd-5cb901ddeae0"
"1007988","1","1","3","f947969b-beed-11eb-8cbd-5cb901ddeae0"
"1007991","1","1","1","fa0b54f2-beed-11eb-8cbd-5cb901ddeae0"
"1007992","1","1","4","fcf5b066-beed-11eb-8cbd-5cb901ddeae0"
"1007993","1","1","3","fbe8c061-beed-11eb-8cbd-5cb901ddeae0"
"1007994","1","1","1","f990eb60-beed-11eb-8cbd-5cb901ddeae0"
"1008008","1","1","1","fdf85d14-beed-11eb-8cbd-5cb901ddeae0"
"1008009","1","1","4","fe1f44fe-beed-11eb-8cbd-5cb901ddeae0"
"1008010","1","1","3","facfecbb-beed-11eb-8cbd-5cb901ddeae0"
"1008011","1","1","1","f9be9cbb-beed-11eb-8cbd-5cb901ddeae0"
"1008012","1","1","2","f917c95a-beed-11eb-8cbd-5cb901ddeae0"
"1008013","1","1","1","fa8e0f0a-beed-11eb-8cbd-5cb901ddeae0"
"1008014","1","1","3","fbb0671f-beed-11eb-8cbd-5cb901ddeae0"
"1008017","1","1","1","fac9e330-beed-11eb-8cbd-5cb901ddeae0"
"1008018","1","1","4","fcc4bed2-beed-11eb-8cbd-5cb901ddeae0"
"1008019","1","1","3","fbbc1bb1-beed-11eb-8cbd-5cb901ddeae0"
"1008020","1","1","4","fb474fb9-beed-11eb-8cbd-5cb901ddeae0"
"1008021","1","1","1","fbda1801-beed-11eb-8cbd-5cb901ddeae0"
"1008024","1","1","1","fcef13ca-beed-11eb-8cbd-5cb901ddeae0"
"1008025","1","1","3","f81706ec-beed-11eb-8cbd-5cb901ddeae0"
"1008026","1","1","3","f9d29532-beed-11eb-8cbd-5cb901ddeae0"
"1008027","1","1","1","fca4114a-beed-11eb-8cbd-5cb901ddeae0"
"1008028","1","1","1","fb4f914b-beed-11eb-8cbd-5cb901ddeae0"
"1010259","1","1","1","125e8e28-c18a-11eb-8cbd-5cb901ddeae0"
"1010260","1","1","1","0f04ccee-c18a-11eb-8cbd-5cb901ddeae0"
"1010261","1","1","1","0be59ee8-c18a-11eb-8cbd-5cb901ddeae0"
"1010262","1","1","1","11af3b3d-c18a-11eb-8cbd-5cb901ddeae0"
"1010263","1","1","1","0c9210da-c18a-11eb-8cbd-5cb901ddeae0"
"1010263","1","1","3","0c922135-c18a-11eb-8cbd-5cb901ddeae0"
"1010263","1","1","4","0c9231b2-c18a-11eb-8cbd-5cb901ddeae0"
"1010264","1","1","1","0f9c34fe-c18a-11eb-8cbd-5cb901ddeae0"
"1010264","1","1","3","0f9c439c-c18a-11eb-8cbd-5cb901ddeae0"
"1010264","1","1","4","0f9c525c-c18a-11eb-8cbd-5cb901ddeae0"
"1010265","1","1","1","0d3047bb-c18a-11eb-8cbd-5cb901ddeae0"
"1010265","1","1","3","0d3056f0-c18a-11eb-8cbd-5cb901ddeae0"
"1010265","1","1","4","0d3064a5-c18a-11eb-8cbd-5cb901ddeae0"
"1010266","1","1","4","118f748b-c18a-11eb-8cbd-5cb901ddeae0"
"1010267","1","1","1","0e1004d4-c18a-11eb-8cbd-5cb901ddeae0"
"1010267","1","1","3","0e101306-c18a-11eb-8cbd-5cb901ddeae0"
"1010267","1","1","4","0e101fde-c18a-11eb-8cbd-5cb901ddeae0"
"1010268","1","1","4","1186a56a-c18a-11eb-8cbd-5cb901ddeae0"
"1010269","1","1","2","0dba7d1b-c18a-11eb-8cbd-5cb901ddeae0"
"1010270","1","1","4","0c50b22c-c18a-11eb-8cbd-5cb901ddeae0"
"1010271","1","1","1","115f02f5-c18a-11eb-8cbd-5cb901ddeae0"
"1010271","1","1","3","115f2474-c18a-11eb-8cbd-5cb901ddeae0"
"1010271","1","1","4","115f3392-c18a-11eb-8cbd-5cb901ddeae0"
"1010272","1","1","1","10b5714a-c18a-11eb-8cbd-5cb901ddeae0"
"1010273","1","1","1","0dcd0444-c18a-11eb-8cbd-5cb901ddeae0"
"1010273","1","1","3","0dcd1285-c18a-11eb-8cbd-5cb901ddeae0"
"1010273","1","1","4","0dcd1fca-c18a-11eb-8cbd-5cb901ddeae0"
"1010635","1","1","3","39d1d1cd-c253-11eb-8cbd-5cb901ddeae0"
"1010636","1","1","3","418a7ef6-c253-11eb-8cbd-5cb901ddeae0"
"1010637","1","1","3","4007b935-c253-11eb-8cbd-5cb901ddeae0"
"1010638","1","1","4","3bae0c32-c253-11eb-8cbd-5cb901ddeae0"
"1010639","1","1","4","3f860274-c253-11eb-8cbd-5cb901ddeae0"
"1010640","1","1","3","3cb172d6-c253-11eb-8cbd-5cb901ddeae0"
"1010641","1","1","1","3f80d98b-c253-11eb-8cbd-5cb901ddeae0"
"1010642","1","1","3","3f98b160-c253-11eb-8cbd-5cb901ddeae0"
"1010643","1","1","4","41762ea1-c253-11eb-8cbd-5cb901ddeae0"
"1010644","1","1","3","3c93e7b0-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","3","3a5f19f0-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","3","3f59868f-c253-11eb-8cbd-5cb901ddeae0"
"1010647","1","1","1","3ea6c04d-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","3","3e265d62-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","3","3efa312b-c253-11eb-8cbd-5cb901ddeae0"
"1010795","1","1","3","4275be80-c253-11eb-8cbd-5cb901ddeae0"
"1010796","1","1","1","3b20f242-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","3","3db0e251-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","3","3f3c9979-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","3","40c04a8a-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","3","39fff147-c253-11eb-8cbd-5cb901ddeae0"
"1010801","1","1","1","3f47c7c7-c253-11eb-8cbd-5cb901ddeae0"
"1010801","1","1","3","3f48a570-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","4","415f9cff-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","3","3b7a82b3-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","3","3c4e7884-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","3","3fcce9ff-c253-11eb-8cbd-5cb901ddeae0"
"1010806","1","1","1","40ddb2b4-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","3","408ae250-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","-66","3b87a9ef-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","2","3b87b838-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","3","3fb71189-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","3","41feff56-c253-11eb-8cbd-5cb901ddeae0"
